
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 193 - lrate 0.000022, wchange 0.00144106, angledelta 116.4 deg
step 194 - lrate 0.000021, wchange 0.00156778, angledelta 123.5 deg
step 195 - lrate 0.000021, wchange 0.00139879, angledelta 123.7 deg
step 196 - lrate 0.000020, wchange 0.00152078, angledelta 124.0 deg
step 197 - lrate 0.000020, wchange 0.00148473, angledelta 122.6 deg
step 198 - lrate 0.000019, wchange 0.00138315, angledelta 122.9 deg
step 199 - lrate 0.000019, wchange 0.00105800, angledelta 117.5 deg
step 200 - lrate 0.000019, wchange 0.00109933, angledelta 116.5 deg
step 201 - lrate 0.000018, wchange 0.00129298, angledelta 120.8 deg
step 202 - lrate 0.000018, wchange 0.00125745, angledelta 122.4 deg
step 203 - lrate 0.000018, wchange 0.00103798, angledelta 120.8 deg
step 204 - lrate 0.000017, wchange 0.00121277, angledelta 116.6 deg
step 205 - lrate 0.000017, wchange 0.00106519, angledelta 124.3 deg
step 206 - lrate 0.000017, wchange 0.00111206, angledelta 119.4 deg
step 207 - lrate 0.000016, wchange 0.00099896, angledelta 121.7 deg
step 208 - lrate 0.000016, wchange 0.00086553, angledelta 119.1 deg
step 209 - lrate 0.000016, wchange 0.00095583, angledelta 118.6 deg
step 210 - lrate 0.000015, wchange 0.00103285, angledelta 119.8 deg
step 211 - lrate 0.000015, wchange 0.00092522, angledelta 121.2 deg
step 212 - lrate 0.000015, wchange 0.00085596, angledelta 116.1 deg
step 213 - lrate 0.000014, wchange 0.00086441, angledelta 120.4 deg
step 214 - lrate 0.000014, wchange 0.00092215, angledelta 117.2 deg
step 215 - lrate 0.000014, wchange 0.00095631, angledelta 123.0 deg
step 216 - lrate 0.000014, wchange 0.00082905, angledelta 113.8 deg
step 217 - lrate 0.000013, wchange 0.00081603, angledelta 121.8 deg
step 218 - lrate 0.000013, wchange 0.00081759, angledelta 118.4 deg
step 219 - lrate 0.000013, wchange 0.00076054, angledelta 124.2 deg
step 220 - lrate 0.000012, wchange 0.00071680, angledelta 118.5 deg
step 221 - lrate 0.000012, wchange 0.00083772, angledelta 119.2 deg
step 222 - lrate 0.000012, wchange 0.00069815, angledelta 121.3 deg
step 223 - lrate 0.000012, wchange 0.00069778, angledelta 119.3 deg
step 224 - lrate 0.000012, wchange 0.00065640, angledelta 120.0 deg
step 225 - lrate 0.000011, wchange 0.00057600, angledelta 113.7 deg
